CustomerID,Geography,Gender,Age_Band,TenureYears,EstimatedIncome,BalanceEuros,NoProducts,CreditCardholder,CustomerWithLoan,Digital_TRX_ratio,Inactive,Is_45_65,More_than_3_prods,older_with_loan,older_with_no_credit_card
5925254,Rest_GR,Female,45-55,4,30370.69,58625.2062,1,1,1,0.63,1,1,0,1,0
6361066,Athens,Female,35-45,1,172061.38,94672.7826,1,1,0,0.5,1,0,0,0,0
2014040,Athens,Female,65+,9,154427.87,0.0,4,1,1,0.8,1,0,0,0,0
1633368,Athens,Male,25-35,2,154940.92,0.0,2,1,0,0.79,0,0,0,0,0
8308713,Thessaloniki,Male,25-35,8,155830.63,98428.7436,1,1,1,0.77,0,0,0,0,0
6670482,Athens,Male,25-35,3,142112.54,81918.8964,1,1,0,1.02,0,0,0,0,0
425877,Rest_GR,Male,35-45,3,172949.62,77102.982,1,0,0,0.43,0,0,0,0,0
6171385,Athens,Female,18-25,1,53565.46,68124.8502,1,1,0,0.46,0,0,0,0,0
8977422,Athens,Male,35-45,1,62378.5,0.0,2,0,0,0.78,0,0,0,0,0
1836192,Rest_GR,Female,35-45,0,173954.64,54090.036,1,1,1,0.78,1,0,0,0,0
4301929,Rest_GR,Female,35-45,10,110890.04,62829.5316,1,1,0,0.6,1,0,0,0,0
4703478,Thessaloniki,Male,35-45,5,57128.49,0.0,2,1,1,0.76,0,0,0,0,0
7163112,Athens,Male,35-45,7,138964.64,0.0,2,1,1,0.89,0,0,0,0,0
4259515,Athens,Female,25-35,2,113537.29,90126.3066,2,1,1,0.82,0,0,0,0,0
8531555,Athens,Male,55-65,5,120428.35,0.0,1,1,1,0.76,0,1,0,1,0
1939005,Athens,Male,35-45,3,150270.72,78838.3398,1,1,1,0.7,0,0,0,0,0
1183474,Athens,Male,35-45,9,84979.36,0.0,1,0,1,0.56,1,0,0,0,0
2208442,Rest_GR,Female,18-25,9,57046.29,46121.5194,2,0,1,0.75,0,0,0,0,0
8418988,Athens,Male,35-45,5,138846.81,0.0,2,1,1,0.78,0,0,0,0,0
7793620,Athens,Female,35-45,7,58897.26,0.0,2,1,1,0.32,0,0,0,0,0
2639956,Thessaloniki,Female,25-35,9,94967.0,0.0,2,0,0,0.83,0,0,0,0,0
5367680,Thessaloniki,Male,18-25,8,112593.5,134787.1998,1,1,0,0.71,0,0,0,0,0
3539572,Athens,Female,55-65,1,33593.68,72807.3786,2,1,0,0.84,1,1,0,0,0
6582463,Thessaloniki,Female,45-55,1,137921.59,108082.1412,1,0,0,0.6,1,1,0,0,1
8235485,Rest_GR,Female,25-35,1,170003.69,93105.6588,3,1,1,0.66,0,0,0,0,0
7780134,Athens,Male,35-45,1,121981.37,76516.9284,1,1,1,0.84,0,0,0,0,0
4415362,Athens,Male,45-55,2,36577.44,99962.2008,1,0,1,0.54,0,1,0,1,1
9428618,Rest_GR,Female,25-35,3,36027.5,101776.0062,2,1,1,0.51,0,0,0,0,0
8826321,Athens,Female,25-35,9,41196.88,59353.1334,1,1,0,0.68,0,0,0,0,0
19330,Athens,Male,25-35,8,12420.4,58860.1794,1,1,1,0.74,0,0,0,0,0
3280024,Rest_GR,Male,35-45,1,145137.26,52606.125,2,1,0,1.21,0,0,0,0,0
8498593,Thessaloniki,Female,35-45,5,5749.39,0.0,3,0,0,0.55,1,0,0,0,0
3523888,Athens,Female,25-35,5,115769.95,0.0,2,1,0,0.37,0,0,0,0,0
9240024,Athens,Male,25-35,7,159663.94,77747.5248,1,1,1,0.73,0,0,0,0,0
3880703,Athens,Male,25-35,4,129412.47,0.0,2,1,0,0.84,0,0,0,0,0
5986373,Athens,Male,25-35,1,81792.91,0.0,2,0,0,0.55,0,0,0,0,0
7781932,Rest_GR,Male,25-35,6,59414.38,96638.6652,1,1,0,0.7,1,0,0,0,0
169271,Rest_GR,Male,25-35,9,58081.58,99122.9052,2,1,1,0.69,0,0,0,0,0
6165455,Rest_GR,Male,35-45,6,121551.1,66182.0808,1,1,0,0.8,1,0,0,0,0
736223,Athens,Male,45-55,6,164030.19,0.0,1,1,0,0.31,1,1,0,0,0
9413497,Athens,Male,25-35,9,30281.02,97345.9674,1,1,0,0.77,0,0,0,0,0
9438214,Athens,Male,35-45,8,88537.81,0.0,2,1,0,0.83,0,0,0,0,0
7737601,Athens,Female,35-45,8,173377.36,0.0,2,0,1,0.46,0,0,0,0,0
1523982,Athens,Male,25-35,4,44820.92,80403.444,2,1,1,0.73,0,0,0,0,0
9571918,Thessaloniki,Female,35-45,1,95644.69,0.0,2,1,1,0.72,0,0,0,0,0
2798119,Rest_GR,Male,25-35,0,29796.49,75034.4958,1,1,0,0.6,1,0,0,0,0
238077,Thessaloniki,Female,35-45,7,109359.27,66311.0844,1,1,1,0.49,0,0,0,0,0
5025451,Rest_GR,Female,25-35,3,5488.51,66021.4632,1,1,0,0.79,1,0,0,0,0
1811934,Thessaloniki,Male,25-35,3,42958.45,0.0,2,0,0,0.68,0,0,0,0,0
8962658,Athens,Male,25-35,8,95654.57,76796.28,1,1,0,0.45,0,0,0,0,0
3512955,Rest_GR,Female,18-25,4,19344.05,107942.7558,1,0,1,0.67,0,0,0,0,0
3146104,Rest_GR,Male,45-55,3,26162.36,65461.374,1,1,1,0.21,0,1,0,1,0
4098850,Thessaloniki,Female,45-55,1,55387.75,87090.3462,1,1,1,0.82,1,1,0,1,0
7319896,Thessaloniki,Female,35-45,1,155430.79,88556.8596,1,0,0,0.6,0,0,0,0,0
3310428,Thessaloniki,Female,35-45,1,79826.39,0.0,2,1,0,0.74,0,0,0,0,0
9052939,Athens,Male,25-35,2,115866.06,0.0,2,1,1,0.54,0,0,0,0,0
9909521,Thessaloniki,Male,18-25,5,154905.91,0.0,1,1,1,0.63,0,0,0,0,0
4560376,Rest_GR,Female,55-65,9,26438.18,62270.3004,1,1,0,0.8,1,1,0,0,0
2729458,Athens,Female,25-35,2,134686.71,102685.5786,1,0,1,0.63,0,0,0,0,0
423248,Athens,Female,25-35,6,135318.59,0.0,2,1,0,0.74,0,0,0,0,0
3071863,Thessaloniki,Female,35-45,10,145615.22,0.0,2,1,1,0.93,0,0,0,0,0
4379757,Rest_GR,Male,25-35,9,19832.19,112636.5702,1,1,1,0.68,0,0,0,0,0
9217568,Rest_GR,Female,25-35,6,149802.74,122459.2776,1,1,0,0.65,0,0,0,0,0
6389093,Thessaloniki,Female,35-45,6,99004.82,34868.5458,1,1,1,0.69,1,0,0,0,0
6762754,Rest_GR,Male,45-55,8,168922.41,64515.0462,3,1,1,1.1,1,1,1,1,0
2600470,Athens,Male,35-45,6,103765.17,75244.95,2,1,0,0.98,0,0,0,0,0
3831117,Athens,Female,65+,1,23315.53,68843.7882,1,1,1,0.3,0,0,0,0,0
5937299,Athens,Female,25-35,6,99352.45,55914.6258,2,1,1,0.54,0,0,0,0,0
2390429,Athens,Male,35-45,2,77014.07,0.0,2,1,0,0.72,0,0,0,0,0
2429278,Athens,Male,35-45,9,128587.23,92556.4068,1,0,1,0.69,0,0,0,0,0
4610001,Thessaloniki,Male,18-25,9,8158.28,0.0,2,1,1,0.86,0,0,0,0,0
2084600,Thessaloniki,Female,35-45,6,50619.88,49699.881,2,0,0,0.78,0,0,0,0,0
2375867,Athens,Male,25-35,1,81912.79,0.0,2,1,0,0.77,0,0,0,0,0
6628028,Athens,Female,45-55,9,145049.85,69142.1412,1,1,1,0.69,1,1,0,1,0
4157222,Athens,Female,45-55,7,12802.84,0.0,1,1,0,0.26,1,1,0,0,0
1030398,Thessaloniki,Female,25-35,1,73032.77,75037.38,1,0,0,0.97,0,0,0,0,0
3394342,Thessaloniki,Female,35-45,5,105252.17,114959.0574,1,1,0,0.22,0,0,0,0,0
8979779,Rest_GR,Male,35-45,9,63775.59,76405.7316,1,0,0,0.64,1,0,0,0,0
3709773,Athens,Female,35-45,0,55603.04,0.0,2,1,0,0.97,0,0,0,0,0
430269,Thessaloniki,Female,45-55,8,160414.74,0.0,2,1,0,0.95,0,1,0,0,0
5031489,Athens,Female,65+,5,92529.64,80002.494,2,1,1,0.65,0,0,0,0,0
5108562,Rest_GR,Male,35-45,10,20585.82,95486.9454,3,1,0,0.85,1,0,0,0,0
5688590,Athens,Male,35-45,5,107406.14,76131.4158,1,1,1,0.74,0,0,0,0,0
332022,Thessaloniki,Male,35-45,5,152046.87,69751.1958,1,1,0,0.56,0,0,0,0,0
2063933,Athens,Male,35-45,1,140783.22,89218.4634,1,1,0,0.88,0,0,0,0,0
2617986,Thessaloniki,Male,25-35,0,139294.24,77583.8118,1,1,0,0.58,0,0,0,0,0
5831657,Rest_GR,Male,18-25,1,81973.54,103886.6532,2,1,0,0.44,0,0,0,0,0
5531432,Thessaloniki,Male,35-45,3,59497.07,51420.7518,1,1,0,0.84,0,0,0,0,0
3628705,Athens,Male,18-25,0,151141.61,73222.314,1,0,0,0.79,0,0,0,0,0
6512802,Athens,Female,35-45,7,107645.02,0.0,2,1,1,0.92,0,0,0,0,0
746617,Athens,Male,25-35,5,130668.09,118341.3594,1,1,1,0.63,0,0,0,0,0
1010553,Rest_GR,Male,25-35,5,92540.05,99391.7694,2,1,1,0.85,0,0,0,0,0
542589,Athens,Female,35-45,0,69263.67,81718.4676,1,1,1,0.76,1,0,0,0,0
9892539,Thessaloniki,Female,55-65,6,140939.0,0.0,2,1,1,0.1,1,1,0,1,0
1570334,Rest_GR,Female,18-25,8,77415.79,45794.2122,2,1,0,0.57,0,0,0,0,0
6658559,Rest_GR,Male,25-35,2,145696.41,91101.219,1,1,0,0.93,0,0,0,0,0
4818343,Athens,Male,35-45,3,120458.88,0.0,2,1,1,0.61,0,0,0,0,0
2848514,Athens,Male,25-35,9,146276.46,0.0,1,1,1,0.8,0,0,0,0,0
3869041,Rest_GR,Female,45-55,2,146286.92,94710.5412,1,1,0,0.61,1,1,0,0,0
1775642,Thessaloniki,Female,25-35,3,164579.52,78982.3188,1,1,0,0.74,0,0,0,0,0
8092687,Thessaloniki,Male,25-35,1,170186.49,65410.4418,1,0,0,0.89,0,0,0,0,0
2185037,Rest_GR,Male,18-25,2,110141.04,79289.463,2,1,1,0.86,0,0,0,0,0
9065471,Athens,Female,35-45,8,120583.74,0.0,1,1,0,0.68,0,0,0,0,0
9609769,Athens,Female,45-55,4,108424.02,79797.3198,1,0,1,0.85,1,1,0,1,1
535017,Thessaloniki,Female,55-65,5,34879.05,0.0,3,0,0,0.66,1,1,1,0,1
5281417,Rest_GR,Female,25-35,9,155731.74,67503.1632,1,0,0,0.51,1,0,0,0,0
5548560,Rest_GR,Female,45-55,4,28433.68,82693.0698,1,1,1,0.55,1,1,0,1,0
1923618,Thessaloniki,Male,35-45,0,119648.17,0.0,1,1,0,0.6,0,0,0,0,0
8342620,Athens,Female,45-55,4,114570.76,67075.338,1,0,0,0.77,0,1,0,0,1
5164924,Rest_GR,Male,45-55,1,58104.12,113478.5982,1,1,1,0.89,0,1,0,1,0
1096062,Athens,Male,45-55,7,169175.65,0.0,2,1,0,0.55,0,1,0,0,0
1645776,Athens,Male,18-25,5,42157.87,0.0,2,1,0,0.66,0,0,0,0,0
2176316,Athens,Male,25-35,6,88704.69,0.0,2,0,0,0.72,0,0,0,0,0
6295507,Athens,Male,25-35,1,95956.32,85630.875,1,1,0,0.48,0,0,0,0,0
8272121,Thessaloniki,Male,25-35,1,80315.46,0.0,1,0,1,0.67,1,0,0,0,0
1204320,Rest_GR,Male,35-45,3,153507.42,99786.2646,1,1,0,0.53,1,0,0,0,0
8424131,Rest_GR,Male,25-35,3,111867.12,67735.8858,2,1,1,0.47,0,0,0,0,0
9425457,Athens,Female,55-65,9,62915.44,75255.6024,2,1,1,0.65,1,1,0,1,0
9739021,Rest_GR,Male,35-45,2,97730.66,81989.9124,1,1,1,0.7,0,0,0,0,0
8678436,Athens,Female,18-25,1,124328.0,0.0,2,1,1,1.08,0,0,0,0,0
1195539,Thessaloniki,Male,25-35,6,64230.51,52988.2056,1,1,0,0.52,1,0,0,0,0
9057077,Athens,Male,25-35,4,151364.62,115814.919,1,1,1,0.9,0,0,0,0,0
6305909,Athens,Female,25-35,1,138535.11,87215.271,1,1,0,0.93,0,0,0,0,0
2270427,Rest_GR,Male,45-55,2,147320.62,90361.3062,1,1,1,0.8,1,1,0,1,0
2426131,Rest_GR,Male,25-35,5,64466.62,87977.7822,2,1,1,0.52,0,0,0,0,0
2319365,Athens,Male,35-45,7,43089.21,0.0,2,1,0,0.64,0,0,0,0,0
546944,Rest_GR,Male,35-45,1,21128.02,77676.06,1,1,1,0.54,1,0,0,0,0
8472073,Athens,Male,25-35,10,58137.66,0.0,2,1,0,0.76,0,0,0,0,0
8226902,Athens,Male,45-55,9,149488.7,0.0,2,1,0,0.49,0,1,0,0,0
4553550,Rest_GR,Female,35-45,1,24809.09,87911.8086,2,1,1,0.69,0,0,0,0,0
725120,Thessaloniki,Male,45-55,5,133657.29,89434.3428,3,1,1,0.8,1,1,1,1,0
6207737,Rest_GR,Male,25-35,2,92683.64,83921.7324,2,0,1,0.78,0,0,0,0,0
8419748,Thessaloniki,Male,35-45,2,42925.25,0.0,2,1,1,1.18,0,0,0,0,0
665051,Rest_GR,Female,35-45,5,88281.89,32675.8014,3,1,1,0.47,0,0,0,0,0
2064703,Athens,Male,35-45,5,58121.84,0.0,1,1,1,1.02,0,0,0,0,0
5251543,Athens,Female,55-65,3,16383.36,49533.9834,1,0,0,0.73,1,1,0,0,1
1493718,Thessaloniki,Male,45-55,8,97868.11,81790.6518,1,0,0,0.65,1,1,0,0,1
9045090,Athens,Male,35-45,6,117717.54,0.0,2,0,1,0.99,1,0,0,0,0
874161,Athens,Male,25-35,3,69883.2,101520.9228,1,1,0,0.69,1,0,0,0,0
4414747,Thessaloniki,Female,35-45,5,73300.01,0.0,2,1,1,0.83,0,0,0,0,0
9363667,Thessaloniki,Male,25-35,6,56600.71,0.0,2,0,1,0.51,0,0,0,0,0
3118813,Thessaloniki,Female,18-25,10,80079.55,46475.7414,1,0,1,0.76,0,0,0,0,0
1422377,Thessaloniki,Male,35-45,7,67186.29,73580.0208,1,1,1,1.0,0,0,0,0,0
5321856,Thessaloniki,Male,35-45,1,91394.84,96587.0268,1,0,1,0.39,0,0,0,0,0
3259149,Athens,Male,65+,1,124734.83,105957.06,2,1,1,0.76,0,0,0,0,0
8436470,Rest_GR,Male,25-35,2,129353.79,85981.0116,2,1,0,0.57,0,0,0,0,0
5434966,Athens,Female,18-25,7,148166.28,65335.3932,1,1,1,0.73,0,0,0,0,0
4354257,Thessaloniki,Male,35-45,0,123881.04,0.0,2,1,0,0.95,0,0,0,0,0
9570216,Rest_GR,Male,25-35,9,131029.1,93606.0378,2,1,1,0.54,0,0,0,0,0
4459516,Athens,Female,35-45,6,76647.13,72635.937,1,1,1,0.0,1,0,0,0,0
9130970,Athens,Male,25-35,4,154925.35,0.0,2,1,1,0.44,0,0,0,0,0
7267477,Thessaloniki,Male,25-35,1,36110.93,0.0,1,1,0,0.65,0,0,0,0,0
1845929,Rest_GR,Female,35-45,6,24217.88,64738.1394,1,0,1,0.88,1,0,0,0,0
5225218,Athens,Male,45-55,9,69471.59,78089.3982,4,0,0,0.7,1,1,1,0,1
865316,Thessaloniki,Male,18-25,10,154262.45,0.0,2,1,0,0.47,0,0,0,0,0
6674091,Rest_GR,Male,45-55,1,5259.62,65851.17,1,0,0,1.0,1,1,0,0,1
3444311,Athens,Female,25-35,4,100962.24,0.0,2,0,0,0.39,0,0,0,0,0
6327668,Athens,Female,35-45,1,81231.5,0.0,3,0,0,0.84,1,0,0,0,0
1486981,Thessaloniki,Female,25-35,8,6438.63,88312.3164,2,1,0,0.54,0,0,0,0,0
5683060,Thessaloniki,Male,35-45,2,38426.37,0.0,2,1,0,0.75,1,0,0,0,0
7735309,Athens,Male,25-35,8,24966.81,82495.5714,2,1,1,0.74,0,0,0,0,0
3789311,Thessaloniki,Female,35-45,0,105795.15,104030.9028,1,1,1,0.81,0,0,0,0,0
3003291,Rest_GR,Male,45-55,5,117546.24,83233.6626,1,0,1,0.97,0,1,0,1,1
2295808,Athens,Male,35-45,9,115625.95,106689.9042,2,1,1,0.66,0,0,0,0,0
1375379,Athens,Female,35-45,7,34077.17,94285.587,2,0,0,1.09,0,0,0,0,0
464001,Rest_GR,Male,35-45,3,25485.34,73326.6468,1,1,1,0.86,1,0,0,0,0
8261022,Thessaloniki,Male,25-35,8,40985.08,67926.1308,1,1,1,0.67,0,0,0,0,0
6771114,Athens,Female,25-35,5,165889.99,0.0,2,1,0,0.72,0,0,0,0,0
5533393,Athens,Male,45-55,10,149319.32,0.0,2,1,0,0.76,0,1,0,0,0
4985223,Athens,Male,35-45,4,83515.54,0.0,2,1,0,0.71,0,0,0,0,0
959358,Thessaloniki,Male,18-25,7,141290.18,82675.3026,1,1,1,1.04,0,0,0,0,0
6303304,Athens,Male,35-45,4,101276.83,54450.1848,1,1,1,0.52,0,0,0,0,0
3755291,Rest_GR,Female,55-65,2,53827.62,115998.2142,2,1,1,0.95,0,1,0,1,0
4980126,Athens,Female,45-55,6,106587.94,72195.6378,1,0,0,0.79,0,1,0,0,1
6058931,Athens,Male,35-45,1,89473.55,66292.6176,2,0,1,0.8,0,0,0,0,0
2551404,Thessaloniki,Female,45-55,0,48095.65,54847.7952,2,1,1,1.09,0,1,0,1,0
9105691,Thessaloniki,Male,25-35,7,10279.46,0.0,1,1,1,0.96,0,0,0,0,0
6923973,Athens,Female,25-35,4,36868.07,0.0,2,1,0,0.63,0,0,0,0,0
6098964,Athens,Female,35-45,7,10320.15,0.0,2,1,0,0.89,0,0,0,0,0
8102484,Athens,Female,45-55,2,87054.04,76091.5782,1,0,0,0.72,1,1,0,0,1
8307990,Athens,Female,35-45,6,172566.16,0.0,2,1,0,0.43,0,0,0,0,0
4330947,Athens,Female,35-45,1,132126.74,92530.4886,2,1,0,0.58,0,0,0,0,0
7837018,Athens,Female,25-35,1,66058.71,69461.9244,1,0,1,0.43,0,0,0,0,0
2291549,Athens,Male,45-55,8,70058.38,0.0,2,0,1,0.57,0,1,0,1,1
5055687,Athens,Male,25-35,1,8624.57,0.0,2,1,1,0.9,0,0,0,0,0
2532053,Rest_GR,Male,25-35,3,155088.05,93915.4458,1,0,1,0.79,0,0,0,0,0
6879302,Thessaloniki,Female,55-65,4,74964.48,65404.2378,1,1,1,0.5,1,1,0,1,0
3906957,Athens,Male,25-35,5,78159.78,112905.7974,2,1,1,0.62,0,0,0,0,0
1163188,Athens,Female,35-45,7,84507.51,0.0,2,0,0,0.32,0,0,0,0,0
1020411,Athens,Female,25-35,1,146109.66,67665.7608,1,1,1,0.6,0,0,0,0,0
4857695,Athens,Male,25-35,6,60795.89,0.0,2,1,1,0.85,0,0,0,0,0
2330329,Rest_GR,Male,35-45,9,128795.23,94638.1062,1,0,0,1.01,1,0,0,0,0
84860,Rest_GR,Female,35-45,8,130392.86,69975.0018,2,0,0,0.64,0,0,0,0,0
2079024,Thessaloniki,Female,35-45,1,38527.08,0.0,1,1,0,0.64,0,0,0,0,0
2714197,Rest_GR,Male,35-45,3,36076.95,85113.7386,2,1,1,1.04,0,0,0,0,0
3320931,Athens,Female,25-35,2,85941.52,0.0,2,1,0,0.41,0,0,0,0,0
5833063,Athens,Female,45-55,7,57610.06,0.0,2,1,0,0.85,0,1,0,0,0
3209269,Athens,Female,18-25,7,145711.45,0.0,2,1,0,0.89,0,0,0,0,0
3415951,Athens,Female,18-25,8,107056.86,83452.1094,1,1,0,0.78,0,0,0,0,0
3170733,Thessaloniki,Male,45-55,0,153455.31,0.0,1,1,1,0.76,0,1,0,1,0
9697091,Athens,Male,35-45,2,49880.99,83992.491,1,1,0,0.8,0,0,0,0,0
9760996,Thessaloniki,Female,25-35,5,115513.87,0.0,2,1,0,0.54,0,0,0,0,0
9172831,Athens,Female,25-35,4,133521.04,0.0,1,1,0,0.62,0,0,0,0,0
6119973,Athens,Female,25-35,2,145281.62,0.0,2,0,0,0.63,0,0,0,0,0
5414454,Rest_GR,Male,25-35,6,154722.61,48497.493,1,1,1,0.77,0,0,0,0,0
3702077,Athens,Male,25-35,7,107056.6,105940.1442,1,1,0,0.78,0,0,0,0,0
9175372,Rest_GR,Female,55-65,4,108587.36,98686.7244,2,1,0,0.97,0,1,0,0,0
1905175,Rest_GR,Male,35-45,2,105090.79,109905.0348,1,0,0,0.69,1,0,0,0,0
9338846,Athens,Male,25-35,1,59138.04,89454.09,1,1,0,0.8,0,0,0,0,0
6514841,Rest_GR,Female,35-45,10,83541.28,79517.9154,1,0,0,0.44,1,0,0,0,0
6875732,Thessaloniki,Male,25-35,1,67385.12,68258.0712,1,0,1,0.67,0,0,0,0,0
2512824,Athens,Male,25-35,5,35586.85,89534.7618,2,0,1,0.69,0,0,0,0,0
6062665,Athens,Female,35-45,2,157723.91,0.0,2,1,1,0.51,0,0,0,0,0
3319398,Athens,Male,25-35,8,73417.41,126325.8612,2,1,0,0.53,0,0,0,0,0
2201547,Rest_GR,Male,45-55,9,5418.64,62372.871,1,0,1,0.83,0,1,0,1,1
458314,Rest_GR,Female,35-45,5,116209.48,83257.5744,1,0,1,1.08,1,0,0,0,0
9920444,Athens,Female,45-55,7,95880.08,0.0,1,1,1,0.76,0,1,0,1,0
44152,Athens,Male,25-35,6,101638.65,0.0,2,1,0,0.69,0,0,0,0,0
7021777,Athens,Male,35-45,4,130979.16,57831.8598,2,1,0,0.86,0,0,0,0,0
9021648,Athens,Female,35-45,1,79205.52,101440.3698,2,0,0,0.97,1,0,0,0,0
3156433,Athens,Female,18-25,4,72775.73,0.0,2,0,0,0.83,0,0,0,0,0
6576820,Athens,Male,35-45,5,6582.72,0.0,1,1,0,0.68,0,0,0,0,0
5804465,Rest_GR,Female,35-45,9,165803.01,76946.7402,1,1,0,0.57,1,0,0,0,0
9890456,Rest_GR,Male,25-35,9,156585.01,88746.6228,2,1,0,0.44,0,0,0,0,0
6109662,Rest_GR,Male,55-65,10,38206.45,54785.4846,1,1,1,0.54,0,1,0,1,0
1080956,Thessaloniki,Male,25-35,2,80068.31,74999.2056,1,1,0,0.85,0,0,0,0,0
1391115,Thessaloniki,Female,35-45,7,71138.61,0.0,2,1,0,0.5,0,0,0,0,0
1000311,Rest_GR,Male,35-45,5,105962.37,80884.6368,2,0,1,0.77,0,0,0,0,0
5250298,Thessaloniki,Male,25-35,2,37026.14,78473.637,2,0,0,0.64,0,0,0,0,0
1017082,Athens,Female,25-35,5,98716.56,65811.1542,1,0,0,0.91,0,0,0,0,0
1909786,Athens,Female,35-45,6,133351.67,0.0,1,0,0,0.62,0,0,0,0,0
841790,Athens,Female,35-45,2,155573.4,88577.4252,1,0,1,0.48,0,0,0,0,0
5462735,Rest_GR,Female,35-45,1,165569.17,56698.389,3,1,0,0.61,0,0,0,0,0
378967,Rest_GR,Male,25-35,3,139681.2,90891.405,1,0,1,0.77,0,0,0,0,0
908900,Thessaloniki,Male,25-35,1,131096.45,106113.414,1,1,1,0.48,0,0,0,0,0
3266091,Athens,Male,35-45,5,136278.8,0.0,2,1,1,0.58,0,0,0,0,0
798017,Athens,Male,18-25,4,22616.91,0.0,2,0,0,0.97,0,0,0,0,0
4877582,Athens,Male,18-25,1,101387.04,67706.6808,2,1,1,1.13,0,0,0,0,0
1725916,Rest_GR,Female,35-45,10,150614.99,67687.0788,2,1,0,0.82,1,0,0,0,0
4763036,Rest_GR,Male,35-45,4,110712.57,83669.8962,1,0,1,1.01,0,0,0,0,0
3829449,Rest_GR,Female,35-45,3,25558.66,104526.3318,1,1,1,0.66,0,0,0,0,0
2281707,Athens,Female,25-35,9,121158.93,0.0,2,1,0,0.59,0,0,0,0,0
7326943,Rest_GR,Male,35-45,5,38426.51,93671.886,1,1,1,0.88,0,0,0,0,0
1930974,Thessaloniki,Male,45-55,1,73741.96,72518.7012,2,1,0,0.85,1,1,0,0,0
5258291,Athens,Female,25-35,2,104411.14,0.0,2,1,1,0.94,0,0,0,0,0
8631819,Rest_GR,Male,35-45,9,80994.53,73504.0614,2,1,1,0.78,0,0,0,0,0
7889807,Thessaloniki,Male,25-35,3,83205.27,77199.771,1,0,0,0.63,0,0,0,0,0
5234738,Rest_GR,Female,25-35,8,41940.64,90241.4766,2,0,0,0.49,0,0,0,0,0
6467294,Rest_GR,Female,35-45,1,39905.97,100376.859,1,0,1,0.12,1,0,0,0,0
6279085,Thessaloniki,Male,45-55,2,152796.33,0.0,2,1,0,0.53,0,1,0,0,0
5018568,Thessaloniki,Male,25-35,1,40682.01,84010.9248,1,0,0,0.59,0,0,0,0,0
1378598,Rest_GR,Male,35-45,2,65252.93,79102.3266,1,0,0,0.92,1,0,0,0,0
5516413,Thessaloniki,Male,35-45,4,171970.16,0.0,2,1,1,1.0,0,0,0,0,0
1747817,Thessaloniki,Female,35-45,5,81835.76,0.0,2,0,1,0.68,0,0,0,0,0
4635689,Athens,Male,25-35,9,28294.43,0.0,1,1,1,0.79,0,0,0,0,0
1232063,Athens,Female,25-35,7,96468.35,77341.2684,1,1,1,0.56,0,0,0,0,0
4459551,Athens,Male,25-35,8,32393.05,85739.0358,1,0,1,0.76,0,0,0,0,0
6778528,Thessaloniki,Female,65+,2,164938.78,0.0,2,0,1,0.71,0,0,0,0,0
9186810,Rest_GR,Female,35-45,6,148867.98,95955.6312,2,1,1,0.85,1,0,0,0,0
8965846,Athens,Male,25-35,7,61309.24,82246.7118,1,1,1,0.49,0,0,0,0,0
334473,Athens,Male,25-35,9,32446.61,0.0,2,1,0,0.72,0,0,0,0,0
3733272,Thessaloniki,Female,45-55,8,120800.75,63233.4054,1,0,0,0.62,1,1,0,0,1
2462947,Athens,Male,25-35,10,63287.01,0.0,2,1,0,0.39,0,0,0,0,0
3443302,Athens,Female,35-45,1,58042.35,0.0,2,0,1,0.42,0,0,0,0,0
6564996,Thessaloniki,Female,35-45,8,89590.7,77320.518,1,0,0,0.5,0,0,0,0,0
1820190,Athens,Male,25-35,3,35405.3,70125.4752,1,0,0,0.65,0,0,0,0,0
7914312,Rest_GR,Female,25-35,8,97401.04,73812.9348,2,1,1,0.59,0,0,0,0,0
2694186,Athens,Male,45-55,9,2886.27,64035.3186,1,1,1,1.0,0,1,0,1,0
5138409,Athens,Female,25-35,8,166358.39,90873.8952,1,1,0,0.52,0,0,0,0,0
3076688,Thessaloniki,Female,35-45,3,68676.44,74810.01,1,1,1,0.63,0,0,0,0,0
6635436,Thessaloniki,Male,18-25,10,112059.3,80592.4548,1,1,1,0.77,0,0,0,0,0
2264895,Athens,Male,25-35,2,70254.49,79498.584,2,0,0,0.65,0,0,0,0,0
3666170,Athens,Female,45-55,7,71138.68,0.0,2,1,1,1.11,0,1,0,1,0
5049683,Thessaloniki,Male,25-35,0,140501.28,43436.151,2,0,1,0.34,0,0,0,0,0
6656684,Thessaloniki,Female,35-45,3,96385.74,35922.7242,1,1,0,0.64,1,0,0,0,0
4275047,Athens,Female,65+,3,2110.88,0.0,2,1,1,0.64,0,0,0,0,0
5016805,Athens,Male,25-35,9,43956.09,0.0,2,1,0,0.73,0,0,0,0,0
9835443,Rest_GR,Female,45-55,1,28475.3,94564.5228,2,1,0,0.67,1,1,0,0,0
403610,Rest_GR,Male,25-35,0,18887.8,68538.789,1,1,0,0.72,0,0,0,0,0
4735993,Athens,Male,35-45,2,74588.68,82625.9676,1,0,1,0.13,0,0,0,0,0
6571874,Athens,Female,25-35,8,14264.74,0.0,2,0,1,0.77,0,0,0,0,0
5840426,Athens,Male,55-65,6,29368.76,25304.4132,1,1,0,0.63,1,1,0,0,0
7625415,Rest_GR,Female,25-35,2,136586.62,81709.9668,2,1,1,0.87,0,0,0,0,0
3113323,Athens,Male,35-45,3,3812.55,63789.6798,1,1,1,0.67,0,0,0,0,0
